NAME, LIBRARY, VERSION, COMPILER, FLAGS, MODE, INPUT, INPUT-SIZE, FUNCTION, MEDIAN, MAD, RELATIVE, INTENSITY
ethSIFT avx clang fastmath chrono KeypointDetection, ethSIFT, avx, clang, fastmath, chrono, auto-2160p, 2160, KeypointDetection, 47657.0, 28.1694, 0.07126472, 0.0
ethSIFT avx clang fastmath chrono ExtractDescriptor, ethSIFT, avx, clang, fastmath, chrono, auto-2160p, 2160, ExtractDescriptor, 13651.0, 37.065, 0.020413259, 0.0
ethSIFT avx clang fastmath chrono MeasureFull, ethSIFT, avx, clang, fastmath, chrono, auto-2160p, 2160, MeasureFull, 877737.0, 379.546, 1.3125392, 0.0
ethSIFT avx clang fastmath chrono MeasureFullNoAlloc, ethSIFT, avx, clang, fastmath, chrono, auto-2160p, 2160, MeasureFullNoAlloc, 672126.0, 216.46, 1.0050753, 0.0
ethSIFT avx clang full chrono Downscale, ethSIFT, avx, clang, full, chrono, auto-2160p, 2160, Downscale, 1530.0, 37.065, 0.0022792888, 0.0
ethSIFT avx clang full chrono Convolution, ethSIFT, avx, clang, full, chrono, auto-2160p, 2160, Convolution, 76474.0, 99.3342, 0.11392571, 0.0
ethSIFT avx clang full chrono Octaves, ethSIFT, avx, clang, full, chrono, auto-2160p, 2160, Octaves, 4643.0, 68.1996, 0.0069168224, 0.0
ethSIFT avx clang full chrono GaussianKernelGeneration, ethSIFT, avx, clang, full, chrono, auto-2160p, 2160, GaussianKernelGeneration, 1.0, 0.0, 0.0000014897313, 0.0
ethSIFT avx clang full chrono GaussianPyramid, ethSIFT, avx, clang, full, chrono, auto-2160p, 2160, GaussianPyramid, 545994.0, 189.773, 0.81338435, 0.0
ethSIFT avx clang full chrono DOGPyramid, ethSIFT, avx, clang, full, chrono, auto-2160p, 2160, DOGPyramid, 28696.0, 13.3434, 0.04274933, 0.0
ethSIFT avx clang full chrono GradientAndRotationPyramids, ethSIFT, avx, clang, full, chrono, auto-2160p, 2160, GradientAndRotationPyramids, 34720.0, 94.8864, 0.05172347, 0.0
ethSIFT avx clang full chrono Histogram, ethSIFT, avx, clang, full, chrono, auto-2160p, 2160, Histogram, 3.0, 0.0, 0.0000044691938, 0.0
ethSIFT avx clang full chrono ExtremaRefinement, ethSIFT, avx, clang, full, chrono, auto-2160p, 2160, ExtremaRefinement, 0.0, 0.0, 0.0, 0.0
ethSIFT avx clang full chrono KeypointDetection, ethSIFT, avx, clang, full, chrono, auto-2160p, 2160, KeypointDetection, 47821.0, 25.2042, 0.07124044, 0.0
ethSIFT avx clang full chrono ExtractDescriptor, ethSIFT, avx, clang, full, chrono, auto-2160p, 2160, ExtractDescriptor, 14028.0, 142.33, 0.020897951, 0.0
ethSIFT avx clang full chrono MeasureFull, ethSIFT, avx, clang, full, chrono, auto-2160p, 2160, MeasureFull, 879775.0, 434.402, 1.3106283, 0.0
ethSIFT avx clang full chrono MeasureFullNoAlloc, ethSIFT, avx, clang, full, chrono, auto-2160p, 2160, MeasureFullNoAlloc, 671367.0, 286.142, 1.0001564, 0.0
ethSIFT avx clang notree chrono Downscale, ethSIFT, avx, clang, notree, chrono, auto-2160p, 2160, Downscale, 1523.0, 34.0998, 0.0023202882, 0.0
ethSIFT avx clang notree chrono Convolution, ethSIFT, avx, clang, notree, chrono, auto-2160p, 2160, Convolution, 76518.0, 75.6126, 0.116575055, 0.0
ethSIFT avx clang notree chrono Octaves, ethSIFT, avx, clang, notree, chrono, auto-2160p, 2160, Octaves, 4569.0, 57.8214, 0.006960864, 0.0
ethSIFT avx clang notree chrono GaussianKernelGeneration, ethSIFT, avx, clang, notree, chrono, auto-2160p, 2160, GaussianKernelGeneration, 1.0, 0.0, 0.0000015234984, 0.0
ethSIFT avx clang notree chrono GaussianPyramid, ethSIFT, avx, clang, notree, chrono, auto-2160p, 2160, GaussianPyramid, 543100.0, 91.9212, 0.827412, 0.0
ethSIFT avx clang notree chrono DOGPyramid, ethSIFT, avx, clang, notree, chrono, auto-2160p, 2160, DOGPyramid, 28606.0, 26.6868, 0.043581195, 0.0
ethSIFT avx clang notree chrono GradientAndRotationPyramids, ethSIFT, avx, clang, notree, chrono, auto-2160p, 2160, GradientAndRotationPyramids, 35122.0, 209.047, 0.05350831, 0.0
ethSIFT avx clang notree chrono Histogram, ethSIFT, avx, clang, notree, chrono, auto-2160p, 2160, Histogram, 3.0, 0.0, 0.000004570495, 0.0
ethSIFT avx clang notree chrono ExtremaRefinement, ethSIFT, avx, clang, notree, chrono, auto-2160p, 2160, ExtremaRefinement, 0.0, 0.0, 0.0, 0.0
ethSIFT avx clang notree chrono KeypointDetection, ethSIFT, avx, clang, notree, chrono, auto-2160p, 2160, KeypointDetection, 36105.0, 40.0302, 0.05500591, 0.0
ethSIFT avx clang notree chrono ExtractDescriptor, ethSIFT, avx, clang, notree, chrono, auto-2160p, 2160, ExtractDescriptor, 13448.0, 34.0998, 0.020488007, 0.0
ethSIFT avx clang notree chrono MeasureFull, ethSIFT, avx, clang, notree, chrono, auto-2160p, 2160, MeasureFull, 863050.0, 425.506, 1.3148553, 0.0
ethSIFT avx clang notree chrono MeasureFullNoAlloc, ethSIFT, avx, clang, notree, chrono, auto-2160p, 2160, MeasureFullNoAlloc, 656081.0, 275.764, 0.99953836, 0.0
ethSIFT avx gcc avx chrono Downscale, ethSIFT, avx, gcc, avx, chrono, auto-2160p, 2160, Downscale, 1509.0, 16.3086, 0.0022837408, 0.0
ethSIFT avx gcc avx chrono Convolution, ethSIFT, avx, gcc, avx, chrono, auto-2160p, 2160, Convolution, 75847.0, 23.7216, 0.11478786, 0.0
ethSIFT avx gcc avx chrono Octaves, ethSIFT, avx, gcc, avx, chrono, auto-2160p, 2160, Octaves, 4479.0, 26.6868, 0.0067785787, 0.0
ethSIFT avx gcc avx chrono GaussianKernelGeneration, ethSIFT, avx, gcc, avx, chrono, auto-2160p, 2160, GaussianKernelGeneration, 1.0, 0.0, 0.0000015134134, 0.0
ethSIFT avx gcc avx chrono GaussianPyramid, ethSIFT, avx, gcc, avx, chrono, auto-2160p, 2160, GaussianPyramid, 548241.0, 158.638, 0.82971525, 0.0
ethSIFT avx gcc avx chrono DOGPyramid, ethSIFT, avx, gcc, avx, chrono, auto-2160p, 2160, DOGPyramid, 28232.0, 14.826, 0.042726688, 0.0
ethSIFT avx gcc avx chrono GradientAndRotationPyramids, ethSIFT, avx, gcc, avx, chrono, auto-2160p, 2160, GradientAndRotationPyramids, 35170.0, 50.4084, 0.05322675, 0.0
ethSIFT avx gcc avx chrono Histogram, ethSIFT, avx, gcc, avx, chrono, auto-2160p, 2160, Histogram, 3.0, 0.0, 0.0000045402403, 0.0
ethSIFT avx gcc avx chrono ExtremaRefinement, ethSIFT, avx, gcc, avx, chrono, auto-2160p, 2160, ExtremaRefinement, 0.0, 0.0, 0.0, 0.0
ethSIFT avx gcc avx chrono KeypointDetection, ethSIFT, avx, gcc, avx, chrono, auto-2160p, 2160, KeypointDetection, 35733.0, 29.652, 0.0540788, 0.0
ethSIFT avx gcc avx chrono ExtractDescriptor, ethSIFT, avx, gcc, avx, chrono, auto-2160p, 2160, ExtractDescriptor, 13379.0, 4.4478, 0.020247957, 0.0
ethSIFT avx gcc avx chrono MeasureFull, ethSIFT, avx, gcc, avx, chrono, auto-2160p, 2160, MeasureFull, 870196.0, 1358.06, 1.3169663, 0.0
ethSIFT avx gcc avx chrono MeasureFullNoAlloc, ethSIFT, avx, gcc, avx, chrono, auto-2160p, 2160, MeasureFullNoAlloc, 664587.0, 151.225, 1.0057949, 0.0
ethSIFT avx gcc fastmath chrono Downscale, ethSIFT, avx, gcc, fastmath, chrono, auto-2160p, 2160, Downscale, 1511.0, 7.413, 0.0022340273, 0.0
ethSIFT avx gcc fastmath chrono Convolution, ethSIFT, avx, gcc, fastmath, chrono, auto-2160p, 2160, Convolution, 76554.0, 71.1648, 0.113185786, 0.0
ethSIFT avx gcc fastmath chrono Octaves, ethSIFT, avx, gcc, fastmath, chrono, auto-2160p, 2160, Octaves, 4540.0, 10.3782, 0.0067124316, 0.0
ethSIFT avx gcc fastmath chrono GaussianKernelGeneration, ethSIFT, avx, gcc, fastmath, chrono, auto-2160p, 2160, GaussianKernelGeneration, 1.0, 0.0, 0.0000014785091, 0.0
ethSIFT avx gcc fastmath chrono GaussianPyramid, ethSIFT, avx, gcc, fastmath, chrono, auto-2160p, 2160, GaussianPyramid, 552728.0, 247.594, 0.8172134, 0.0
ethSIFT avx gcc fastmath chrono DOGPyramid, ethSIFT, avx, gcc, fastmath, chrono, auto-2160p, 2160, DOGPyramid, 28136.0, 11.8608, 0.041599333, 0.0
ethSIFT avx gcc fastmath chrono GradientAndRotationPyramids, ethSIFT, avx, gcc, fastmath, chrono, auto-2160p, 2160, GradientAndRotationPyramids, 34529.0, 44.478, 0.05105144, 0.0
ethSIFT avx gcc fastmath chrono Histogram, ethSIFT, avx, gcc, fastmath, chrono, auto-2160p, 2160, Histogram, 3.0, 0.0, 0.0000044355274, 0.0
ethSIFT avx gcc fastmath chrono ExtremaRefinement, ethSIFT, avx, gcc, fastmath, chrono, auto-2160p, 2160, ExtremaRefinement, 0.0, 0.0, 0.0, 0.0
ethSIFT avx gcc fastmath chrono KeypointDetection, ethSIFT, avx, gcc, fastmath, chrono, auto-2160p, 2160, KeypointDetection, 47453.0, 19.2738, 0.070159696, 0.0
ethSIFT avx gcc fastmath chrono ExtractDescriptor, ethSIFT, avx, gcc, fastmath, chrono, auto-2160p, 2160, ExtractDescriptor, 13508.0, 51.891, 0.019971702, 0.0
ethSIFT avx gcc fastmath chrono MeasureFull, ethSIFT, avx, gcc, fastmath, chrono, auto-2160p, 2160, MeasureFull, 882860.0, 1605.66, 1.3053166, 0.0
ethSIFT avx gcc fastmath chrono MeasureFullNoAlloc, ethSIFT, avx, gcc, fastmath, chrono, auto-2160p, 2160, MeasureFullNoAlloc, 676742.0, 375.098, 1.0005692, 0.0
ethSIFT avx gcc full chrono Downscale, ethSIFT, avx, gcc, full, chrono, auto-2160p, 2160, Downscale, 1540.0, 25.2042, 0.0022852598, 0.0
ethSIFT avx gcc full chrono Convolution, ethSIFT, avx, gcc, full, chrono, auto-2160p, 2160, Convolution, 77297.0, 100.817, 0.114703715, 0.0
ethSIFT avx gcc full chrono Octaves, ethSIFT, avx, gcc, full, chrono, auto-2160p, 2160, Octaves, 4583.0, 42.9954, 0.0068008737, 0.0
ethSIFT avx gcc full chrono GaussianKernelGeneration, ethSIFT, avx, gcc, full, chrono, auto-2160p, 2160, GaussianKernelGeneration, 1.0, 0.0, 0.000001483935, 0.0
ethSIFT avx gcc full chrono GaussianPyramid, ethSIFT, avx, gcc, full, chrono, auto-2160p, 2160, GaussianPyramid, 549249.0, 452.193, 0.81504977, 0.0
ethSIFT avx gcc full chrono DOGPyramid, ethSIFT, avx, gcc, full, chrono, auto-2160p, 2160, DOGPyramid, 28413.0, 17.7912, 0.042163044, 0.0
ethSIFT avx gcc full chrono GradientAndRotationPyramids, ethSIFT, avx, gcc, full, chrono, auto-2160p, 2160, GradientAndRotationPyramids, 34723.0, 78.5778, 0.051526673, 0.0
ethSIFT avx gcc full chrono Histogram, ethSIFT, avx, gcc, full, chrono, auto-2160p, 2160, Histogram, 3.0, 0.0, 0.0000044518047, 0.0
ethSIFT avx gcc full chrono ExtremaRefinement, ethSIFT, avx, gcc, full, chrono, auto-2160p, 2160, ExtremaRefinement, 0.0, 0.0, 0.0, 0.0
ethSIFT avx gcc full chrono KeypointDetection, ethSIFT, avx, gcc, full, chrono, auto-2160p, 2160, KeypointDetection, 47804.0, 34.0998, 0.07093803, 0.0
ethSIFT avx gcc full chrono ExtractDescriptor, ethSIFT, avx, gcc, full, chrono, auto-2160p, 2160, ExtractDescriptor, 13692.0, 93.4038, 0.020318037, 0.0
ethSIFT avx gcc full chrono MeasureFull, ethSIFT, avx, gcc, full, chrono, auto-2160p, 2160, MeasureFull, 880430.0, 2005.96, 1.3065008, 0.0
ethSIFT avx gcc full chrono MeasureFullNoAlloc, ethSIFT, avx, gcc, full, chrono, auto-2160p, 2160, MeasureFullNoAlloc, 670754.0, 290.59, 0.9953553, 0.0
ethSIFT avx gcc notree chrono Downscale, ethSIFT, avx, gcc, notree, chrono, auto-2160p, 2160, Downscale, 1520.0, 13.3434, 0.0022876442, 0.0
ethSIFT avx gcc notree chrono Convolution, ethSIFT, avx, gcc, notree, chrono, auto-2160p, 2160, Convolution, 76050.0, 45.9606, 0.11445746, 0.0
ethSIFT avx gcc notree chrono Octaves, ethSIFT, avx, gcc, notree, chrono, auto-2160p, 2160, Octaves, 4589.0, 71.1648, 0.0069065783, 0.0
ethSIFT avx gcc notree chrono GaussianKernelGeneration, ethSIFT, avx, gcc, notree, chrono, auto-2160p, 2160, GaussianKernelGeneration, 2.0, 0.0, 0.0000030100582, 0.0
ethSIFT avx gcc notree chrono GaussianPyramid, ethSIFT, avx, gcc, notree, chrono, auto-2160p, 2160, GaussianPyramid, 549988.0, 306.898, 0.82774794, 0.0
ethSIFT avx gcc notree chrono DOGPyramid, ethSIFT, avx, gcc, notree, chrono, auto-2160p, 2160, DOGPyramid, 28381.0, 99.3342, 0.04271423, 0.0
ethSIFT avx gcc notree chrono GradientAndRotationPyramids, ethSIFT, avx, gcc, notree, chrono, auto-2160p, 2160, GradientAndRotationPyramids, 36233.0, 1024.48, 0.05453172, 0.0
ethSIFT avx gcc notree chrono Histogram, ethSIFT, avx, gcc, notree, chrono, auto-2160p, 2160, Histogram, 4.0, 0.0, 0.0000060201164, 0.0
ethSIFT avx gcc notree chrono ExtremaRefinement, ethSIFT, avx, gcc, notree, chrono, auto-2160p, 2160, ExtremaRefinement, 0.0, 0.0, 0.0, 0.0
ethSIFT avx gcc notree chrono KeypointDetection, ethSIFT, avx, gcc, notree, chrono, auto-2160p, 2160, KeypointDetection, 36183.0, 90.4386, 0.054456465, 0.0
ethSIFT avx gcc notree chrono ExtractDescriptor, ethSIFT, avx, gcc, notree, chrono, auto-2160p, 2160, ExtractDescriptor, 13650.0, 75.6126, 0.020543646, 0.0
ethSIFT avx gcc notree chrono MeasureFull, ethSIFT, avx, gcc, notree, chrono, auto-2160p, 2160, MeasureFull, 868270.0, 275.764, 1.3067716, 0.0
ethSIFT avx gcc notree chrono MeasureFullNoAlloc, ethSIFT, avx, gcc, notree, chrono, auto-2160p, 2160, MeasureFullNoAlloc, 661176.0, 195.703, 0.9950891, 0.0
ethSIFT avx icc avx chrono Downscale, ethSIFT, avx, icc, avx, chrono, auto-2160p, 2160, Downscale, 1186.0, 13.3434, 0.0017742274, 0.0
ethSIFT avx icc avx chrono Convolution, ethSIFT, avx, icc, avx, chrono, auto-2160p, 2160, Convolution, 76165.0, 120.091, 0.113941, 0.0
ethSIFT avx icc avx chrono Octaves, ethSIFT, avx, icc, avx, chrono, auto-2160p, 2160, Octaves, 4235.0, 50.4084, 0.006335458, 0.0
ethSIFT avx icc avx chrono GaussianKernelGeneration, ethSIFT, avx, icc, avx, chrono, auto-2160p, 2160, GaussianKernelGeneration, 1.0, 0.0, 0.0000014959759, 0.0
ethSIFT avx icc avx chrono GaussianPyramid, ethSIFT, avx, icc, avx, chrono, auto-2160p, 2160, GaussianPyramid, 553603.0, 220.907, 0.8281767, 0.0
ethSIFT avx icc avx chrono DOGPyramid, ethSIFT, avx, icc, avx, chrono, auto-2160p, 2160, DOGPyramid, 28565.0, 19.2738, 0.042732548, 0.0
ethSIFT avx icc avx chrono GradientAndRotationPyramids, ethSIFT, avx, icc, avx, chrono, auto-2160p, 2160, GradientAndRotationPyramids, 38508.0, 149.743, 0.057607036, 0.0
ethSIFT avx icc avx chrono Histogram, ethSIFT, avx, icc, avx, chrono, auto-2160p, 2160, Histogram, 3.0, 0.0, 0.0000044879275, 0.0
ethSIFT avx icc avx chrono ExtremaRefinement, ethSIFT, avx, icc, avx, chrono, auto-2160p, 2160, ExtremaRefinement, 0.0, 0.0, 0.0, 0.0
ethSIFT avx icc avx chrono KeypointDetection, ethSIFT, avx, icc, avx, chrono, auto-2160p, 2160, KeypointDetection, 35575.0, 32.6172, 0.05321934, 0.0
ethSIFT avx icc avx chrono ExtractDescriptor, ethSIFT, avx, icc, avx, chrono, auto-2160p, 2160, ExtractDescriptor, 12206.0, 50.4084, 0.018259881, 0.0
ethSIFT avx icc avx chrono MeasureFull, ethSIFT, avx, icc, avx, chrono, auto-2160p, 2160, MeasureFull, 877474.0, 398.819, 1.3126799, 0.0
ethSIFT avx icc avx chrono MeasureFullNoAlloc, ethSIFT, avx, icc, avx, chrono, auto-2160p, 2160, MeasureFullNoAlloc, 668555.0, 225.355, 1.0001421, 0.0
ethSIFT avx icc fastmath chrono Downscale, ethSIFT, avx, icc, fastmath, chrono, auto-2160p, 2160, Downscale, 1376.0, 20.7564, 0.002042452, 0.0
ethSIFT avx icc fastmath chrono Convolution, ethSIFT, avx, icc, fastmath, chrono, auto-2160p, 2160, Convolution, 75495.0, 32.6172, 0.112060264, 0.0
ethSIFT avx icc fastmath chrono Octaves, ethSIFT, avx, icc, fastmath, chrono, auto-2160p, 2160, Octaves, 4404.0, 54.8562, 0.006537034, 0.0
ethSIFT avx icc fastmath chrono GaussianKernelGeneration, ethSIFT, avx, icc, fastmath, chrono, auto-2160p, 2160, GaussianKernelGeneration, 1.0, 0.0, 0.0000014843403, 0.0
ethSIFT avx icc fastmath chrono GaussianPyramid, ethSIFT, avx, icc, fastmath, chrono, auto-2160p, 2160, GaussianPyramid, 547094.0, 249.077, 0.81207365, 0.0
ethSIFT avx icc fastmath chrono DOGPyramid, ethSIFT, avx, icc, fastmath, chrono, auto-2160p, 2160, DOGPyramid, 28411.0, 29.652, 0.04217159, 0.0
ethSIFT avx icc fastmath chrono GradientAndRotationPyramids, ethSIFT, avx, icc, fastmath, chrono, auto-2160p, 2160, GradientAndRotationPyramids, 38070.0, 112.678, 0.05650883, 0.0
ethSIFT avx icc fastmath chrono Histogram, ethSIFT, avx, icc, fastmath, chrono, auto-2160p, 2160, Histogram, 3.0, 0.0, 0.0000044530207, 0.0
ethSIFT avx icc fastmath chrono ExtremaRefinement, ethSIFT, avx, icc, fastmath, chrono, auto-2160p, 2160, ExtremaRefinement, 0.0, 0.0, 0.0, 0.0
ethSIFT avx icc fastmath chrono KeypointDetection, ethSIFT, avx, icc, fastmath, chrono, auto-2160p, 2160, KeypointDetection, 44065.0, 131.951, 0.065407455, 0.0
ethSIFT avx icc fastmath chrono ExtractDescriptor, ethSIFT, avx, icc, fastmath, chrono, auto-2160p, 2160, ExtractDescriptor, 16057.0, 50.4084, 0.023834052, 0.0
ethSIFT avx icc fastmath chrono MeasureFull, ethSIFT, avx, icc, fastmath, chrono, auto-2160p, 2160, MeasureFull, 879134.0, 538.184, 1.3049339, 0.0
ethSIFT avx icc fastmath chrono MeasureFullNoAlloc, ethSIFT, avx, icc, fastmath, chrono, auto-2160p, 2160, MeasureFullNoAlloc, 672244.0, 225.355, 0.9978388, 0.0
ethSIFT avx icc full chrono Downscale, ethSIFT, avx, icc, full, chrono, auto-2160p, 2160, Downscale, 1173.0, 11.8608, 0.001776702, 0.0
ethSIFT avx icc full chrono Convolution, ethSIFT, avx, icc, full, chrono, auto-2160p, 2160, Convolution, 75313.0, 115.643, 0.11407396, 0.0
ethSIFT avx icc full chrono Octaves, ethSIFT, avx, icc, full, chrono, auto-2160p, 2160, Octaves, 4194.0, 51.891, 0.006352505, 0.0
ethSIFT avx icc full chrono GaussianKernelGeneration, ethSIFT, avx, icc, full, chrono, auto-2160p, 2160, GaussianKernelGeneration, 1.0, 0.0, 0.000001514665, 0.0
ethSIFT avx icc full chrono GaussianPyramid, ethSIFT, avx, icc, full, chrono, auto-2160p, 2160, GaussianPyramid, 545668.0, 351.376, 0.82650423, 0.0
ethSIFT avx icc full chrono DOGPyramid, ethSIFT, avx, icc, full, chrono, auto-2160p, 2160, DOGPyramid, 28482.0, 23.7216, 0.043140687, 0.0
ethSIFT avx icc full chrono GradientAndRotationPyramids, ethSIFT, avx, icc, full, chrono, auto-2160p, 2160, GradientAndRotationPyramids, 38245.0, 207.564, 0.05792836, 0.0
ethSIFT avx icc full chrono Histogram, ethSIFT, avx, icc, full, chrono, auto-2160p, 2160, Histogram, 3.0, 0.0, 0.000004543995, 0.0
ethSIFT avx icc full chrono ExtremaRefinement, ethSIFT, avx, icc, full, chrono, auto-2160p, 2160, ExtremaRefinement, 0.0, 0.0, 0.0, 0.0
ethSIFT avx icc full chrono KeypointDetection, ethSIFT, avx, icc, full, chrono, auto-2160p, 2160, KeypointDetection, 35635.0, 50.4084, 0.053975087, 0.0
ethSIFT avx icc full chrono ExtractDescriptor, ethSIFT, avx, icc, full, chrono, auto-2160p, 2160, ExtractDescriptor, 12179.0, 54.8562, 0.018447105, 0.0
ethSIFT avx icc full chrono MeasureFull, ethSIFT, avx, icc, full, chrono, auto-2160p, 2160, MeasureFull, 868378.0, 323.207, 1.3153018, 0.0
ethSIFT avx icc full chrono MeasureFullNoAlloc, ethSIFT, avx, icc, full, chrono, auto-2160p, 2160, MeasureFullNoAlloc, 662436.0, 373.615, 1.0033686, 0.0
ethSIFT avx icc notree chrono Downscale, ethSIFT, avx, icc, notree, chrono, auto-2160p, 2160, Downscale, 1392.0, 28.1694, 0.002065858, 0.0
ethSIFT avx icc notree chrono Convolution, ethSIFT, avx, icc, notree, chrono, auto-2160p, 2160, Convolution, 77445.0, 106.747, 0.11493562, 0.0
ethSIFT avx icc notree chrono Octaves, ethSIFT, avx, icc, notree, chrono, auto-2160p, 2160, Octaves, 4402.0, 45.9606, 0.0065329797, 0.0
ethSIFT avx icc notree chrono GaussianKernelGeneration, ethSIFT, avx, icc, notree, chrono, auto-2160p, 2160, GaussianKernelGeneration, 1.0, 0.0, 0.0000014840934, 0.0
ethSIFT avx icc notree chrono GaussianPyramid, ethSIFT, avx, icc, notree, chrono, auto-2160p, 2160, GaussianPyramid, 555280.0, 392.889, 0.82408744, 0.0
ethSIFT avx icc notree chrono DOGPyramid, ethSIFT, avx, icc, notree, chrono, auto-2160p, 2160, DOGPyramid, 28467.0, 19.2738, 0.04224769, 0.0
ethSIFT avx icc notree chrono GradientAndRotationPyramids, ethSIFT, avx, icc, notree, chrono, auto-2160p, 2160, GradientAndRotationPyramids, 38059.0, 183.842, 0.056483112, 0.0
ethSIFT avx icc notree chrono Histogram, ethSIFT, avx, icc, notree, chrono, auto-2160p, 2160, Histogram, 3.0, 0.0, 0.0000044522803, 0.0
ethSIFT avx icc notree chrono ExtremaRefinement, ethSIFT, avx, icc, notree, chrono, auto-2160p, 2160, ExtremaRefinement, 0.0, 0.0, 0.0, 0.0
ethSIFT avx icc notree chrono KeypointDetection, ethSIFT, avx, icc, notree, chrono, auto-2160p, 2160, KeypointDetection, 35733.0, 28.1694, 0.053031113, 0.0
ethSIFT avx icc notree chrono ExtractDescriptor, ethSIFT, avx, icc, notree, chrono, auto-2160p, 2160, ExtractDescriptor, 16270.0, 142.33, 0.024146201, 0.0
ethSIFT avx icc notree chrono MeasureFull, ethSIFT, avx, icc, notree, chrono, auto-2160p, 2160, MeasureFull, 879814.0, 465.536, 1.3057262, 0.0
ethSIFT avx icc notree chrono MeasureFullNoAlloc, ethSIFT, avx, icc, notree, chrono, auto-2160p, 2160, MeasureFullNoAlloc, 673407.0, 223.873, 0.99939895, 0.0
ethSIFT baseline cgal avx chrono Downscale, ethSIFT, baseline, cgal, avx, chrono, auto-2160p, 2160, Downscale, 1563.0, 29.652, 0.0012902768, 0.0
ethSIFT baseline cgal avx chrono Convolution, ethSIFT, baseline, cgal, avx, chrono, auto-2160p, 2160, Convolution, 81225.0, 54.8562, 0.06705229, 0.0
ethSIFT baseline cgal avx chrono Octaves, ethSIFT, baseline, cgal, avx, chrono, auto-2160p, 2160, Octaves, 4650.0, 90.4386, 0.0038386353, 0.0
ethSIFT baseline cgal avx chrono GaussianKernelGeneration, ethSIFT, baseline, cgal, avx, chrono, auto-2160p, 2160, GaussianKernelGeneration, 0.0, 0.0, 0.0, 0.0
ethSIFT baseline cgal avx chrono GaussianPyramid, ethSIFT, baseline, cgal, avx, chrono, auto-2160p, 2160, GaussianPyramid, 890303.0, 720.544, 0.7349567, 0.0
ethSIFT baseline cgal avx chrono DOGPyramid, ethSIFT, baseline, cgal, avx, chrono, auto-2160p, 2160, DOGPyramid, 34389.0, 13.3434, 0.028388565, 0.0
ethSIFT baseline cgal avx chrono GradientAndRotationPyramids, ethSIFT, baseline, cgal, avx, chrono, auto-2160p, 2160, GradientAndRotationPyramids, 210224.0, 1630.86, 0.17354263, 0.0
ethSIFT baseline cgal avx chrono Histogram, ethSIFT, baseline, cgal, avx, chrono, auto-2160p, 2160, Histogram, 4.0, 0.0, 0.000003302052, 0.0
ethSIFT baseline cgal avx chrono ExtremaRefinement, ethSIFT, baseline, cgal, avx, chrono, auto-2160p, 2160, ExtremaRefinement, 0.0, 0.0, 0.0, 0.0
